id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1029_220629_5mMatOOI_siriusfeaturelist_1881	C38H73NO3	[M + Na]+	Fatty acids	0.9565277695655823	Fatty amides	0.6275352835655212	N-acyl amines	0.664032518863678	N-acyl amines	0.9103224873542786	N-acyl amines	0.9103224873542786	Fatty amides	0.8495116233825684	Fatty Acyls	0.8947553634643555	Lipids and lipid-like molecules	0.8818289637565613	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1224_220629_5mMatOOI_siriusfeaturelist_191	C40H52O5	[M + H]+	Terpenoids	0.9909740090370178	Carotenoids (C40)	0.9986863732337952	Carotenoids (C40, β-β)	0.9936996698379517	Terpene lactones	0.9447224140167236			Terpene lactones	0.9447224140167236	Prenol lipids	0.9979367256164551	Lipids and lipid-like molecules	0.9921354055404663	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Oxepanes; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; Enol esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1113_220629_5mMatOOI_siriusfeaturelist_1976	C40H76N6O7	[M + Na]+	Amino acids and Peptides	0.8335544466972351	Oligopeptides	0.8725707530975342	Lipopeptides	0.8212237358093262	N-acyl-alpha amino acids and derivatives	0.9246274828910828	Amino acids and derivatives	0.946225643157959	Amino acids, peptides, and analogues	0.976679801940918	Carboxylic acids and derivatives	0.998626708984375	Organic acids and derivatives	0.9996808767318726	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1225_220629_5mMatOOI_siriusfeaturelist_117	C30H62O11	[M + H3N + H]+	Fatty acids	0.9887194037437439	Glycerolipids	0.794800341129303	Monoacylglycerols	0.32405951619148254	Lipids and lipid-like molecules	0.6506783962249756							Lipids and lipid-like molecules	0.6506783962249756	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1141_220629_5mMatOOI_siriusfeaturelist_2115	C40H78N4O4	[M + H]+	Fatty acids	0.977867603302002	Fatty amides	0.7313016057014465	N-acyl amines	0.8095725178718567	Amino acids and derivatives	0.6647513508796692	Amino acids and derivatives	0.6647513508796692	Amino acids, peptides, and analogues	0.6870312690734863	Carboxylic acids and derivatives	0.9991095662117004	Organic acids and derivatives	0.9996635913848877	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1030_220629_5mMatOOI_siriusfeaturelist_947	C40H52O4	[M + Na]+	Terpenoids	0.9956668615341187	Carotenoids (C40)	0.9981170892715454	Carotenoids (C40, β-β)	0.9607105851173401	Benzofurans	0.6526613235473633					Benzofurans	0.6526613235473633	Organoheterocyclic compounds	0.8709923028945923	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Benzofurans; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Dihydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1114_220629_5mMatOOI_siriusfeaturelist_870	C40H71N3O6	[M + Na]+	Amino acids and Peptides	0.5878475308418274	Oligopeptides	0.35737988352775574	Lipopeptides	0.2939605116844177	Amino acids and derivatives	0.5569964051246643	Amino acids and derivatives	0.5569964051246643	Amino acids, peptides, and analogues	0.5737764239311218	Carboxylic acids and derivatives	0.9991278052330017	Organic acids and derivatives	0.9999662637710571	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Macrolides and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
776_220629_5mMatOOI_siriusfeaturelist_1191	C28H54N2O9	[M - H2O + H]+	Polyketides	0.7101274132728577	Linear polyketides	0.3611035943031311	Erythromycins	0.3195343613624573	Aminoglycosides	0.684027373790741	Aminosaccharides	0.6131603121757507	Carbohydrates and carbohydrate conjugates	0.933402955532074	Organooxygen compounds	0.9999983310699463	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1226_220629_5mMatOOI_siriusfeaturelist_480	C27H44N10O4	[M + Na]+	Alkaloids	0.8068346977233887	Pseudoalkaloids	0.45788586139678955	Purine alkaloids	0.36770135164260864	N-carbamoyl-alpha amino acids and derivatives	0.598834753036499	Amino acids and derivatives	0.3915146291255951	Amino acids, peptides, and analogues	0.43162626028060913	Carboxylic acids and derivatives	0.6885032057762146	Organic acids and derivatives	0.922357976436615	Organic compounds; Organoheterocyclic compounds; Alpha amino acids and derivatives; Triazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Guanidines; Azoles; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; N-carbamoyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Aminotriazines; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Tertiary amines; Carboximidamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1142_220629_5mMatOOI_siriusfeaturelist_1137	C41H52N6O8	[M + H]+	Amino acids and Peptides	0.9901492595672607	Oligopeptides	0.967625081539154	Cyclic peptides	0.9167691469192505	Peptides	0.8853310346603394	Peptides	0.8853310346603394	Amino acids, peptides, and analogues	0.9995974898338318	Carboxylic acids and derivatives	0.9998459815979004	Organic acids and derivatives	0.9999979734420776	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1031_220629_5mMatOOI_siriusfeaturelist_1557	C33H67NO3	[M + H]+	Fatty acids	0.9999164342880249	Sphingolipids	0.9945476651191711	Ceramides	0.9987578392028809	Long-chain ceramides	0.5545331835746765	Long-chain ceramides	0.5545331835746765	Ceramides	0.9999957084655762	Sphingolipids	0.9998623132705688	Lipids and lipid-like molecules	0.9954319000244141	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1227_220629_5mMatOOI_siriusfeaturelist_277	C26H52NO7P	[M + H]+	Fatty acids	0.9902827739715576	Glycerophospholipids	0.9989506006240845	Glycerophosphocholines	0.9963752627372742	Lysophosphatidylcholines	0.8595526218414307	Lysophosphatidylcholines	0.8595526218414307	Glycerophosphocholines	0.9799056649208069	Glycerophospholipids	0.9672852158546448	Lipids and lipid-like molecules	0.9986887574195862	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1115_220629_5mMatOOI_siriusfeaturelist_973	C38H76NO7P	[M + Na]+	Fatty acids	0.9999786615371704	Glycerophospholipids	0.9999779462814331	Glycerophosphoethanolamines	0.9850370287895203	Amino acids and derivatives	0.9975161552429199	Amino acids and derivatives	0.9975161552429199	Amino acids, peptides, and analogues	0.9974529147148132	Carboxylic acids and derivatives	0.9999830722808838	Organic acids and derivatives	0.9999963045120239	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
777_220629_5mMatOOI_siriusfeaturelist_235	C19H38O4	[M + Na]+	Fatty acids	0.9529762864112854	Glycerolipids	0.753165602684021	Monoacylglycerols	0.8113640546798706	1-monoacylglycerols	0.6716645359992981	Monoacylglycerols	0.9314624071121216	Monoradylglycerols	0.8743267059326172	Glycerolipids	0.8608790040016174	Lipids and lipid-like molecules	0.9700119495391846	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1116_220629_5mMatOOI_siriusfeaturelist_1489	C28H46O	[M + H]+	Terpenoids	0.996632993221283	Steroids	0.9734907746315002	Cholestane steroids	0.46072617173194885	Triterpenoids	0.6262970566749573			Triterpenoids	0.6262970566749573	Prenol lipids	0.5235178470611572	Lipids and lipid-like molecules	0.9992295503616333	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Oxosteroids; Cholesterols and derivatives; Triterpenoids; Carbonyl compounds; 3-oxo delta-4-steroids; 3-oxosteroids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
1143_220629_5mMatOOI_siriusfeaturelist_1697	C29H60N3O3P	[M + Na]+	Fatty acids	0.9275344014167786	Sphingolipids	0.4526555836200714	N-acyl amines	0.11066263914108276	Amino acids and derivatives	0.5680769085884094	Amino acids and derivatives	0.5680769085884094	Amino acids, peptides, and analogues	0.5848209857940674	Carboxylic acids and derivatives	0.8442698121070862	Organic acids and derivatives	0.97971111536026	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Phosphonic acid esters; Organic phosphonic acids; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1144_220629_5mMatOOI_siriusfeaturelist_2172	C48H86N6O7	[M + Na]+	Amino acids and Peptides	0.9766760468482971	Oligopeptides	0.9849446415901184	Cyclic peptides	0.9570518136024475	Cyclic depsipeptides	0.9017857909202576	Cyclic depsipeptides	0.9017857909202576	Depsipeptides	0.8409238457679749	Peptidomimetics	0.9515408277511597	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
